Date,Open,High,Low,Close,Adj Close,Volume,ma_4w,ma_16w,ma_52w,roll_mean_10,roll_mean_75,vol_shock,vol_shock_dir,price_shock,price_shock_dir,black_swan,price_no_vol,symbol
2015-06-18,1217.0582590603908,1220.2200305023368,1216.8476585336073,1217.321434918305,1217.321434918305,3065710,1220.2128518274815,1209.3838505171623,1199.1845540044362,1214.6419657785214,1211.9189836755804,1,1,0,1,0,0,INFY
2015-06-19,1216.1853773277148,1218.8138884844452,1214.2770922646423,1215.3124113209522,1215.3124113209522,4692464,1219.094016408933,1209.800092484927,1199.316749556211,1214.2270883609938,1212.5696603472136,1,1,0,0,0,0,INFY
2015-06-22,1217.7254416389185,1218.9324070665025,1217.1432685068446,1216.714749314436,1216.714749314436,4559475,1218.1282727548555,1210.3659809194296,1199.458196708717,1213.5789748077018,1213.2230390788432,0,0,0,1,0,0,INFY
2015-06-23,1224.9768929904062,1228.9389341666035,1223.5869665671603,1224.2754769583428,1224.2754769583428,4865353,1217.6123204199357,1211.034997108427,1199.6583360655688,1214.553265172681,1214.0245592574645,0,1,0,1,0,0,INFY
2015-06-24,1229.7413771815727,1230.2277065283918,1227.619907777784,1229.107302291592,1229.107302291592,3540754,1217.7025256543304,1211.8321866236636,1199.8939277953768,1216.2385090546193,1214.8399793117,1,0,0,1,0,0,INFY
2015-06-25,1224.3351296733454,1225.6908756999865,1218.4393174546108,1224.8297134800755,1224.8297134800755,2996054,1217.7595709564976,1212.5520428629243,1200.0918308563666,1217.2652316183699,1215.4746055059722,1,0,0,0,0,0,INFY
2015-06-26,1217.1514186295096,1217.345582062753,1216.8856453987778,1215.7581297246509,1215.7581297246509,1433137,1217.2199175783132,1213.1676237226266,1200.2151875403688,1217.9423657748496,1215.9797404858143,1,0,0,0,0,0,INFY
2015-06-29,1216.719348052835,1217.1681378610756,1215.5789821384733,1217.0162391715007,1217.0162391715007,4898535,1217.0485661105947,1213.7839349067426,1200.346445756237,1218.2694116456682,1216.4537862881302,1,1,0,1,0,0,INFY
2015-06-30,1219.6852100826577,1222.0359442989602,1217.09804602051,1220.906026368245,1220.906026368245,1658425,1217.2287785557226,1214.493241941824,1200.5058223501285,1219.115949226824,1216.9047751419664,1,0,0,1,0,0,INFY
2015-07-01,1210.6138274030477,1212.4055362921251,1209.3459804504928,1209.7099381889398,1209.7099381889398,3261349,1216.995711728507,1215.0152311913864,1200.5766232411963,1219.095142173704,1217.1497607676172,1,1,0,0,0,0,INFY
2015-07-02,1201.422839681437,1202.0030247285058,1201.2304024328798,1202.4199512072626,1202.4199512072626,2571972,1216.1234797905606,1215.3300712201064,1200.5906944470441,1217.6049938025997,1217.3305462422989,1,0,0,0,0,0,INFY
2015-07-03,1208.4007905959363,1209.833946377681,1207.597361762276,1207.2333676898393,1207.2333676898393,4308164,1215.5120889002412,1215.6970757382733,1200.6410177291866,1216.7970894394884,1217.5316948867978,1,1,0,1,0,0,INFY
2015-07-06,1205.9858535274618,1208.3863057599517,1205.3138161001232,1206.4429758373913,1206.4429758373913,3868488,1214.6744434497427,1216.009327886268,1200.684641474361,1215.769912091784,1217.5929173685229,1,0,0,0,0,0,INFY
2015-07-07,1204.26212572235,1208.9936915965602,1202.7334267351946,1203.898061220198,1203.898061220198,1218031,1214.1427178453255,1216.2195303723888,1200.708622218733,1213.7321705179695,1217.610028424044,1,0,0,0,0,0,INFY
2015-07-08,1204.7446785097002,1208.66186570423,1203.621733646688,1204.5258903379893,1204.5258903379893,1465784,1213.7562691886142,1216.3844037982997,1200.7368982788755,1211.2740293226093,1217.6153308850298,1,1,0,1,0,0,INFY
2015-07-09,1209.431492458511,1214.016516231531,1206.7423858107684,1208.0957161672432,1208.0957161672432,4948473,1213.432930604848,1216.6248372428133,1200.791007233937,1209.600629591326,1217.647366137126,1,1,0,1,0,0,INFY
2015-07-10,1205.4750814194886,1206.564148326186,1203.4533864698426,1204.6193749066724,1204.6193749066724,3919432,1213.2145599421888,1216.7807391872416,1200.818951523519,1208.4867541095282,1217.5844019369404,1,0,0,0,0,0,INFY
2015-07-13,1206.2319224430955,1207.7003696558083,1204.5685441691296,1206.427794624713,1206.427794624713,1554948,1212.8486606502588,1216.8379454987003,1200.8595953141075,1207.4279096548494,1217.5727114096671,1,0,0,1,0,0,INFY
2015-07-14,1209.1761489915923,1209.6446425972897,1208.62263424744,1208.395053899526,1208.395053899526,1088801,1212.6463808174008,1216.910199521743,1200.9138072463768,1206.1768124079774,1217.5999269964602,1,0,0,1,0,0,INFY
2015-07-15,1199.8045215332804,1202.766498767808,1195.0430883694312,1202.445171808311,1202.445171808311,4620254,1212.2727389718093,1216.8891615972964,1200.9247455646762,1205.4503357699145,1217.5667587472358,1,1,0,0,0,0,INFY
2015-07-16,1196.5644346248062,1196.8343713118054,1195.8034532359727,1196.3095622039957,1196.3095622039957,1034867,1211.2221453360937,1216.771867721596,1200.892013767792,1204.839296869588,1217.4461620346276,1,0,0,0,0,0,INFY
2015-07-17,1193.6168696000314,1194.12753325746,1192.69197051593,1193.3413700749682,1193.3413700749682,2641666,1210.1235932737948,1216.5718637235254,1200.8388402206592,1203.4500971081009,1217.315867863669,1,1,0,0,0,0,INFY
2015-07-20,1188.426956003187,1189.020836584097,1187.2377499670813,1188.2442443416342,1188.2442443416342,4273476,1208.7000680251545,1216.3336094756685,1200.7507661236034,1201.630223958525,1217.1168643601354,1,1,0,0,0,0,INFY
2015-07-21,1188.9551909212178,1188.9939762544543,1188.369361899023,1188.1960802611995,1188.1960802611995,4110282,1206.8960981902974,1216.1066369178077,1200.6635808051144,1200.0600258626253,1216.930010142295,0,0,0,0,0,0,INFY
2015-07-22,1189.9556823349524,1190.9664381009436,1188.7365323440945,1191.77089846919,1191.77089846919,2402623,1205.0292779991773,1215.942113267421,1200.6022519614182,1198.7845266757454,1216.6919402515691,1,0,0,1,0,0,INFY
2015-07-23,1202.784052871086,1203.223743116799,1202.1797173864654,1201.8697999051071,1201.8697999051071,4509570,1203.881282320429,1215.8985568206147,1200.610933796649,1198.1619350495316,1216.5898389327901,1,1,0,1,0,0,INFY
2015-07-24,1210.9896743213094,1213.095296276027,1209.5651371977187,1209.931815895713,1209.931815895713,1136484,1203.589966628982,1215.9837866081,1200.674341157867,1198.6931791484355,1216.5678721463307,1,0,0,1,0,0,INFY
2015-07-27,1202.9749460570802,1203.7424316009194,1200.3633959270103,1202.9635677868005,1202.9635677868005,4184919,1202.8873330597469,1215.981212366602,1200.68980890536,1198.3467564646444,1216.4219552513719,1,1,0,0,0,0,INFY
2015-07-28,1207.908665999789,1208.644525005063,1206.9328225360432,1206.885608140629,1206.885608140629,4599593,1202.1863121483661,1216.0396556358696,1200.731391450563,1198.1958118887549,1216.3363958561636,0,1,0,1,0,0,INFY
2015-07-29,1202.6122752109893,1204.5934994920922,1196.055165328318,1201.3376072510528,1201.3376072510528,1011182,1201.7676956014716,1215.9360489730875,1200.735432889233,1198.085055433029,1216.1078172518398,1,0,0,0,0,0,INFY
2015-07-30,1195.0257969887218,1196.4130182473662,1193.866522160529,1195.339615155761,1195.339615155761,4468160,1201.4136787988966,1215.7587016773653,1200.6996989969584,1197.9880607282055,1215.8546312759795,1,1,0,0,0,0,INFY
2015-07-31,1196.9922844066707,1198.4590967754714,1195.075807394538,1196.4871221896174,1196.4871221896174,4239087,1200.8763665238855,1215.5700491437333,1200.6719846758576,1198.3026359396704,1215.5528971009594,0,0,0,1,0,0,INFY
2015-08-03,1206.59579679849,1208.1567545894015,1204.2733570426374,1206.0907588357054,1206.0907588357054,2179285,1200.8587556738014,1215.4723419428205,1200.7074015004316,1200.0872873890773,1215.3347535945043,1,0,0,1,0,0,INFY
2015-08-04,1208.017201292262,1210.9056825136204,1207.79804663431,1206.7029473165803,1206.7029473165803,1428396,1200.9989999786203,1215.3898467495123,1200.7463336161209,1201.9379740946156,1215.1569034182742,1,0,0,1,0,0,INFY
2015-08-05,1215.7276213681826,1216.439409106928,1215.7200578145798,1216.179527817906,1216.179527817906,3200586,1201.5816818526164,1215.3610783150446,1200.845902610971,1204.3788370294874,1215.0749127425156,1,1,0,1,0,0,INFY
2015-08-06,1218.770841701872,1220.616505857249,1215.4459176845794,1217.8437885695882,1217.8437885695882,1238263,1202.0690854727334,1215.4050186303484,1200.9548634183982,1205.9762358959354,1215.0438643592624,1,0,0,1,0,0,INFY
2015-08-07,1224.725070954389,1227.2382457350966,1222.6118154509084,1225.3440943114765,1225.3440943114765,2919365,1203.1053214429737,1215.4828549927902,1201.1102088380994,1207.5174637375117,1215.104267039613,1,1,0,1,0,0,INFY
2015-08-10,1229.7837870153223,1230.9579567261826,1227.178294081543,1229.145391066454,1229.145391066454,3237486,1204.2412012650607,1215.5665283583728,1201.287646700304,1210.1356460654772,1215.0870458401773,1,1,0,1,0,0,INFY
2015-08-11,1226.9074284341978,1227.3014060857972,1226.2583890519695,1227.2712781786363,1227.2712781786363,3442843,1205.1850124790165,1215.656897953933,1201.4510657662056,1212.1742130692778,1215.0023974640192,0,1,0,0,0,0,INFY
2015-08-12,1222.5561687893555,1224.3177094310622,1221.8175016533507,1224.08204703418,1224.08204703418,3976764,1206.2668562403098,1215.6788131856124,1201.5925093991304,1214.4486570475906,1214.8953875761267,1,1,0,0,0,0,INFY
2015-08-13,1222.8348818168024,1224.0011435981828,1221.7681310918035,1222.997896081405,1222.997896081405,3064055,1207.6012729341803,1215.7141316702105,1201.7254621114428,1217.214485140155,1214.7872710468516,1,0,0,0,0,0,INFY
2015-08-14,1217.0278290950748,1220.053844957748,1215.7113416999755,1217.2629417112698,1217.2629417112698,2179570,1208.7973515159952,1215.6697447755364,1201.821372479343,1219.2920670923202,1214.5947681639511,1,0,0,0,0,0,INFY
2015-08-17,1213.1919306356092,1216.220253170962,1212.3904381588975,1213.33070614959,1213.33070614959,2233025,1210.0516746063931,1215.4559163396048,1201.8919818883628,1220.0160618237087,1214.3931812917203,0,1,0,0,0,0,INFY
2015-08-18,1215.376581838162,1219.1579145390451,1214.230480179805,1217.3128227772704,1217.3128227772704,1231490,1211.5075117321967,1215.2520777944394,1201.986011405978,1221.0770493697778,1214.3088845600616,1,0,0,1,0,0,INFY
2015-08-19,1223.8508379470936,1225.3987159506864,1222.043665701983,1221.959272151176,1221.959272151176,3726595,1213.016930416296,1215.1252213385028,1202.1070614711005,1221.6550238031045,1214.2707320017087,1,1,0,1,0,0,INFY
2015-08-20,1218.6565604371233,1218.9253024197144,1217.894382706251,1218.963480844799,1218.963480844799,3036895,1213.8716144632806,1214.9734319018496,1202.2086061661228,1221.7669930306258,1214.257072750351,1,0,0,0,0,0,INFY
2015-08-21,1217.6512459167654,1217.9845095299238,1217.0404414281006,1217.9794898918526,1217.9794898918526,4233757,1214.2739981630875,1214.8019173013877,1202.303042595618,1221.0305325886634,1214.2500178261373,1,1,0,0,0,0,INFY
2015-08-24,1208.853434384861,1210.927588413522,1208.53573618956,1210.2712934218218,1210.2712934218218,1931660,1214.6393844448387,1214.5746869495745,1202.3504726600597,1219.1431228242002,1214.2373917406467,1,0,0,0,0,0,INFY
2015-08-25,1208.4980395647945,1209.228711885453,1208.2868772933214,1206.844845121706,1206.844845121706,3034642,1214.6373462938923,1214.36480904295,1202.3770665799511,1217.1004795185072,1214.076694839049,1,1,0,0,0,0,INFY
2015-08-26,1207.1122620766448,1208.7125274141372,1204.6520622762157,1206.9493250101818,1206.9493250101818,4732046,1214.917932181849,1214.1414166802315,1202.403962217776,1215.3872073161072,1214.0968131737031,1,1,0,1,0,0,INFY
2015-08-27,1207.34633550972,1207.7858753250848,1204.127860129884,1206.147696613401,1206.147696613401,2349087,1215.458336254731,1213.968413829191,1202.4258554013763,1213.702187369307,1213.9718139145664,1,0,0,0,0,0,INFY
2015-08-28,1202.2551044590218,1203.9862813290863,1202.026458728402,1202.794555736947,1202.794555736947,3039129,1215.7737079320973,1213.7719881608045,1202.4279990079783,1212.2553487718747,1213.8010858835632,1,1,0,0,0,0,INFY
2015-08-31,1207.125087693138,1208.9273570151788,1203.737171396362,1207.457562289254,1207.457562289254,3525427,1215.8420481047747,1213.7249795664998,1202.4570716281014,1211.668034385841,1213.5766936494963,1,1,0,1,0,0,INFY
2015-09-01,1209.3308670943131,1212.2097850007406,1207.840162017038,1207.8313435101988,1207.8313435101988,4700324,1215.8984679144558,1213.586657451108,1202.4879582481135,1210.719886459134,1213.3026470829052,1,1,0,1,0,0,INFY
2015-09-02,1214.3948099431009,1218.0445045062202,1212.6171298785102,1214.879064338052,1214.879064338052,4302907,1215.833444740463,1213.7046401314446,1202.5587645686273,1210.0118656778213,1213.0975382177028,0,0,0,1,0,0,INFY
2015-09-03,1209.4567453132136,1210.8067799982769,1207.6002993630757,1209.2620280764588,1209.2620280764588,1623017,1215.4043567158064,1213.6263824692926,1202.5968512931036,1209.0417204009875,1212.7996243946545,1,0,0,0,0,0,INFY
2015-09-04,1213.032904841548,1214.402981099228,1211.4237682030505,1213.0202394787848,1213.0202394787848,2986234,1214.788163974172,1213.5941459869998,1202.6557404918929,1208.5457953596806,1212.4707059918126,1,1,0,1,0,0,INFY
2015-09-07,1214.346174164868,1217.0812605955175,1213.756048253044,1213.4516245768768,1213.4516245768768,1002189,1214.0034756496932,1213.4587040461574,1202.716391526078,1208.863828475186,1212.169666020891,1,0,0,1,0,0,INFY
2015-09-08,1210.2130840762622,1213.187910187355,1210.170506719415,1210.2461784125874,1210.2461784125874,2449397,1213.1522206613906,1213.231970826258,1202.7584573746062,1209.203961804274,1211.845021417636,1,1,0,0,0,0,INFY
2015-09-09,1213.6014246405282,1214.8962873267844,1209.6514555071828,1213.679304561723,1213.679304561723,1328057,1212.6320835377678,1213.0246842679267,1202.819128747868,1209.8769597594285,1211.6633695104094,1,0,0,1,0,0,INFY
2015-09-10,1209.0287097148637,1209.0785574235028,1208.3183293577824,1209.7937601682806,1209.7937601682806,1932153,1211.9718767421116,1212.7520367099667,1202.8576626231188,1210.2415661149164,1211.4781022134969,1,1,0,0,0,0,INFY
2015-09-11,1214.7888609174302,1219.0806368839128,1212.2165903026084,1213.0850785799807,1213.0850785799807,1133072,1211.7629835855473,1212.4444861960676,1202.9138572162883,1211.2706183992198,1211.2985539640522,1,0,0,1,0,0,INFY
2015-09-14,1215.248816007908,1215.6379940477625,1214.203099066793,1216.027528470359,1216.027528470359,2198924,1211.8978247015855,1212.1944600219972,1202.9855166220484,1212.1276150173303,1211.2396774299787,1,1,0,1,0,0,INFY
2015-09-15,1212.876815731875,1212.9869781168768,1211.2579610871464,1213.4150427261134,1213.4150427261134,4867778,1211.7029356990276,1211.9297165103644,1203.0421988291355,1212.6859849389216,1211.1878543001176,1,1,0,0,0,0,INFY
2015-09-16,1213.071437072362,1215.8763167039483,1211.58054616701,1212.169508668095,1212.169508668095,2854276,1211.2134475248736,1211.7405453986694,1203.0915356390758,1212.4150293719258,1211.1584974192488,1,0,0,0,0,0,INFY
2015-09-17,1220.4792146188436,1223.9121890784545,1219.856871126009,1219.7812238042234,1219.7812238042234,1633180,1211.2543346728448,1211.6917006032631,1203.1812651453401,1213.4669489447024,1211.1573858704228,1,0,0,1,0,0,INFY
2015-09-18,1226.157245036375,1230.0733849235917,1222.27360205605,1225.8496143080863,1225.8496143080863,4788570,1211.6478408936566,1211.68293081601,1203.3024862638576,1214.7498864276326,1211.2425649212475,1,1,0,1,0,0,INFY
2015-09-21,1228.341632786967,1230.8926208735477,1226.7795287959684,1227.8176339521897,1227.8176339521897,4484192,1212.525157920175,1211.7751103838389,1203.432885985604,1216.1864873651639,1211.3041882426453,0,0,0,1,0,0,INFY
2015-09-22,1219.2570924357312,1221.21321528387,1217.1569796291735,1219.8690478222118,1219.8690478222118,2900292,1213.1763680552003,1211.8072012632954,1203.5198498048453,1217.1487743061264,1211.3753412361607,1,0,0,0,0,0,INFY
2015-09-23,1222.357482335014,1225.8534056662968,1219.4622679268257,1221.784317386757,1221.784317386757,4774101,1213.918117674029,1211.899864296464,1203.6159785815921,1217.9592755886297,1211.502400621688,1,1,0,1,0,0,INFY
2015-09-24,1231.3491032541774,1231.76319425879,1231.081794817593,1233.4335581371,1233.4335581371,1376683,1215.282410750214,1212.0694763986007,1203.7720915635582,1220.3232553855116,1211.7540148922817,1,0,0,1,0,0,INFY
2015-09-25,1232.0945018670757,1234.5415864067334,1230.5700355789102,1232.2570081804645,1232.2570081804645,3689220,1216.75553337239,1212.2294241821535,1203.9204505042712,1222.2404483455598,1212.0642844925565,1,1,0,0,0,0,INFY
2015-09-28,1241.741480406864,1242.0343468008284,1239.3359472159746,1242.0591867529597,1242.0591867529597,1799659,1218.485614595575,1212.4652154559735,1204.1180605366478,1224.84361417382,1212.4417965764185,1,0,0,1,0,0,INFY
2015-09-29,1244.0568046290186,1247.5807194538454,1242.4368887663406,1244.600339830232,1244.600339830232,4651443,1220.3240644115767,1212.8410625374947,1204.3267320793982,1227.9621438842319,1212.870592433399,1,1,0,1,0,0,INFY
2015-09-30,1241.373523853043,1241.8150995836584,1238.6597272069946,1241.558179495475,1241.558179495475,2870666,1221.658020169448,1213.2073539877852,1204.517662578968,1230.90101096697,1213.2924613770701,1,0,0,0,0,0,INFY
2015-10-01,1233.2960542538317,1236.1729908693044,1233.053784026146,1232.3631841233553,1232.3631841233553,2697496,1222.8130779717928,1213.429862691295,1204.6597315664392,1232.159206998883,1213.4930180331376,0,0,0,0,0,0,INFY
2015-10-02,1229.9233972247573,1230.5099432321845,1229.4568076539338,1231.4173645789588,1231.4173645789588,1189129,1223.7329342268015,1213.7102448965338,1204.795557114726,1232.7159820259703,1213.707750743244,1,0,0,0,0,0,INFY
2015-10-05,1234.0634014334637,1234.9606382749373,1233.1366400422096,1235.124156873345,1235.124156873345,4508832,1224.8165608416248,1213.9774746016594,1204.9487318609818,1233.446634318086,1213.9532095106965,1,1,0,1,0,0,INFY
2015-10-06,1229.2076001132434,1229.6988004752502,1227.7994464723497,1229.2367259239631,1229.2367259239631,2795348,1225.7660882171936,1214.1874255437501,1205.0707820824039,1234.383402128261,1214.0193594969046,1,0,0,0,0,0,INFY
2015-10-07,1226.2570541848409,1227.1190397613118,1225.5566289223534,1225.2644787096372,1225.2644787096372,4234603,1226.3453469245894,1214.379256418619,1205.17175056554,1234.7314182605492,1213.9681218491453,1,1,0,0,0,0,INFY
2015-10-08,1226.3907762837243,1228.6788270567804,1226.0466827164366,1225.9759485259187,1225.9759485259187,4635945,1227.1544563424713,1214.4874378387144,1205.2752540379797,1233.9856572994308,1213.9834049830897,0,1,0,1,0,0,INFY
2015-10-09,1229.099649374043,1230.17486096885,1226.2070234675198,1229.6296132730902,1229.6296132730902,3454310,1227.9816830771267,1214.666402863116,1205.395820172807,1233.7229178086934,1214.1683580970691,1,0,0,1,0,0,INFY
2015-10-12,1239.7781969395878,1241.2846666611806,1239.1857047016065,1242.1933763098205,1242.1933763098205,2555525,1229.2899754691,1214.9848857005584,1205.5770889222504,1233.7363367643798,1214.5040532589132,1,0,0,1,0,0,INFY
2015-10-13,1244.094324677379,1245.7887143558294,1241.4225814015492,1244.7718573131708,1244.7718573131708,2538934,1230.8578161984528,1215.2410904549938,1205.769220139853,1233.7534885126736,1214.822264338179,0,0,0,1,0,0,INFY
2015-10-14,1244.0655872277732,1244.9567775093003,1241.199569723229,1242.3255675853875,1242.3255675853875,4667532,1232.3656191443174,1215.406318771166,1205.9475437859287,1233.8302273216646,1215.2571393967985,1,1,0,0,0,0,INFY
2015-10-15,1250.7688172473518,1251.5518342036262,1250.5964442682491,1251.9816836283742,1251.9816836283742,4302020,1233.9756421355248,1215.7457183980198,1206.171010484193,1235.7920772721668,1215.9179624957465,0,0,0,1,0,0,INFY
2015-10-16,1251.919028086251,1252.3222985582213,1251.0830187837546,1251.690541815544,1251.690541815544,1995164,1235.2676885108976,1216.1948735491558,1206.3909116017358,1237.8193949958252,1216.5107248174224,1,0,0,0,0,0,INFY
2015-10-19,1250.299137346154,1252.5867634229637,1245.4334885422115,1250.353137702038,1250.353137702038,4304158,1236.3944636983902,1216.6115847807876,1206.6022684579873,1239.3422930786942,1217.0961936422846,1,1,0,0,0,0,INFY
2015-10-20,1240.519260202209,1240.544540503077,1239.665503769946,1239.9120422222986,1239.9120422222986,3414362,1237.3966134183945,1216.8491599789634,1206.7616453659505,1240.409824708528,1217.5763800556458,1,0,0,0,0,0,INFY
2015-10-21,1238.4156545237247,1239.1296157854383,1237.145896561684,1238.988308882292,1238.988308882292,1450599,1238.2568129931713,1217.2151396126303,1206.9151056684093,1241.7822077257933,1218.03587896957,1,0,0,0,0,0,INFY
2015-10-22,1232.4811115881537,1233.7185083167058,1230.678491860731,1230.3303297897307,1230.3303297897307,1760054,1238.1016515758029,1217.5640193449112,1207.0260782945766,1242.2176458521747,1218.3323404845364,1,1,0,0,0,0,INFY
2015-10-23,1233.5777038153424,1234.0567102741145,1230.5262211855568,1232.03432634064,1232.03432634064,3844699,1238.0905174838115,1217.8740313280462,1207.1440417287563,1242.4581171589298,1218.6978731703227,1,1,0,1,0,0,INFY
2015-10-26,1240.636254173482,1241.494293893005,1240.6237402554202,1238.5992084683824,1238.5992084683824,1672843,1237.9175185695826,1218.2759842359335,1207.2917185679094,1242.0987003747857,1219.126825354905,1,0,0,1,0,0,INFY
2015-10-27,1242.8457410051096,1244.2336688870653,1241.6955145522106,1243.2000792919384,1243.2000792919384,4422351,1237.8475055426682,1218.7672594618302,1207.459514646059,1241.9415225726627,1219.590892360137,1,1,0,1,0,0,INFY
2015-10-28,1242.067659310092,1242.5722936599327,1239.3905027635649,1242.5964852384366,1242.5964852384366,4064645,1237.899420829816,1219.243141898086,1207.6229424162561,1241.9686143379677,1220.126243205872,0,0,0,0,0,0,INFY
2015-10-29,1244.3630518008829,1245.9181509251891,1242.7895190308177,1244.827753135177,1244.827753135177,3930931,1238.5226492804072,1219.702292360185,1207.7951869103251,1241.2532212886476,1220.7731524182877,0,0,0,1,0,0,INFY
2015-10-30,1259.053107049683,1259.9871484518158,1256.4404079521069,1257.210559980486,1257.210559980486,3889767,1239.8123090504837,1220.3596821736078,1208.0229075235518,1241.805223105142,1221.624741617028,0,0,0,1,0,0,INFY
2015-11-02,1258.421456708602,1263.2853009236276,1257.3036725201562,1258.980417113847,1258.980417113847,2304657,1241.0051220625087,1221.016589954722,1208.2566575675437,1242.667951046323,1222.5678905873242,1,0,0,1,0,0,INFY
2015-11-03,1258.1415365206992,1259.1364451142383,1257.9478222981663,1257.324851293657,1257.324851293657,1481486,1242.4095283309932,1221.6282124221484,1208.4807132466588,1244.4092319534589,1223.4896075344236,1,0,0,0,0,0,INFY
2015-11-04,1252.0824233580292,1253.1855006011715,1251.6857544278855,1252.743757487695,1252.743757487695,3486038,1243.7834922698962,1222.2569447431408,1208.6819089022997,1245.784776813999,1224.3025789880037,1,1,0,0,0,0,INFY
2015-11-05,1246.270150406223,1246.388778853897,1245.116698917537,1246.7116734128565,1246.7116734128565,4283244,1244.820278514243,1222.8869711332513,1208.8539892847004,1247.4229111763118,1224.9004706347735,1,1,0,0,0,0,INFY
2015-11-06,1238.5003840167526,1239.7849718483708,1237.11201363878,1237.966203238863,1237.966203238863,2772325,1245.2371080125317,1223.4447815478002,1208.985125383593,1248.016098866134,1225.274262466016,1,0,0,0,0,0,INFY
2015-11-09,1235.0596650226937,1235.5561221328912,1232.4718618731,1234.7251495056596,1234.7251495056596,4765645,1244.8636966723238,1224.0257928623505,1209.1005515007323,1247.6286929698615,1225.6977502222671,1,1,0,0,0,0,INFY
2015-11-10,1230.6400132627627,1231.986134254001,1230.1856721084737,1229.9394196949677,1229.9394196949677,3735140,1244.1220747914135,1224.5475846052727,1209.1935821623138,1246.3026270101645,1226.005134376325,1,0,0,0,0,0,INFY
2015-11-11,1230.4240561332365,1232.3123325304578,1229.9751950232126,1230.5372281417594,1230.5372281417594,1740582,1243.532657819232,1225.0321637261798,1209.2884428111113,1245.0967013004968,1226.3944626548678,1,0,0,1,0,0,INFY
2015-11-12,1231.9595386762264,1234.9071017959216,1229.8215464922334,1232.5598628437187,1232.5598628437187,2648872,1242.5615667799996,1225.4157895129124,1209.3914136962112,1243.869912271351,1226.8907326240405,1,1,0,1,0,0,INFY
2015-11-13,1238.4126441290755,1239.7928099400222,1238.0340766314712,1237.9639771232794,1237.9639771232794,4727584,1241.8752385453863,1225.7661915282572,1209.5172840196788,1241.9452539856302,1227.4437573564894,1,1,0,1,0,0,INFY
2015-11-16,1229.9698866706497,1234.7660708445658,1228.4351553474903,1230.9703304781376,1230.9703304781376,1944251,1240.906098184191,1226.1162760618986,1209.611376328707,1239.1442453220593,1227.7754849783885,1,0,0,0,0,0,INFY
2015-11-17,1227.360806777029,1231.2444408653205,1226.8577597378685,1227.596824754476,1227.596824754476,3302115,1240.2903373108,1226.3751662695718,1209.689915404802,1236.1714426681415,1228.0540700108936,1,1,0,0,0,0,INFY
2015-11-18,1230.50304448448,1235.973046327721,1229.7651414386526,1229.994198670454,1229.994198670454,2266248,1239.8406318002083,1226.7333736623143,1209.7781948972613,1233.8964867864172,1228.238265622261,1,0,0,1,0,0,INFY
2015-11-19,1242.8465804504683,1244.1328309689025,1242.369130926546,1242.848633494546,1242.848633494546,3570383,1240.4665469854488,1227.3272363915491,1209.921356969111,1233.510182794586,1228.5716635545937,1,1,0,1,0,0,INFY
2015-11-20,1241.7353924618665,1241.854349661933,1240.539659370568,1242.836511358612,1242.836511358612,2742362,1241.0066562363475,1227.9066037561618,1210.063232634583,1233.997213606561,1228.804895781889,1,0,0,0,0,0,INFY
2015-11-23,1231.1855329700834,1232.500730017457,1228.1722145406632,1230.778142331229,1230.778142331229,2496101,1240.6156029294898,1228.2151960498556,1210.1521378264142,1233.602512889118,1228.8266657987526,0,0,0,0,0,0,INFY
2015-11-24,1222.6932682329198,1223.6525591093975,1219.8287025465802,1224.0967871386338,1224.0967871386338,3441472,1239.6604383218246,1228.432619047631,1210.2117303448424,1233.0182496334844,1228.7843392515524,1,1,0,0,0,0,INFY
2015-11-25,1227.668518248312,1229.310175708654,1225.694087808683,1227.1778693260892,1227.1778693260892,4061133,1238.8895075262074,1228.5700983164836,1210.2839266809328,1232.6823137519175,1228.8256168821115,1,1,0,1,0,0,INFY
2015-11-26,1222.2930624083567,1226.348753690507,1219.816607508268,1221.6749698677052,1221.6749698677052,2928059,1237.7318683628337,1228.6179880827099,1210.33219381308,1231.5938244543163,1228.8079778659287,1,0,0,0,0,0,INFY
2015-11-27,1219.5184618401763,1219.8160455588868,1218.0897102738843,1219.9104485120038,1219.9104485120038,4248168,1235.8668627894097,1228.5500675102166,1210.3726083898687,1229.7884715931887,1228.843277956605,1,1,0,0,0,0,INFY
2015-11-30,1216.3896722920274,1219.020497570438,1216.2351538766936,1217.014184843925,1217.014184843925,4630312,1233.7685511759132,1228.398427432435,1210.4005141732891,1228.3928570297674,1228.892391005863,0,1,0,0,0,0,INFY
2015-12-01,1211.653260408381,1213.6399332001624,1211.097510775378,1210.7298902392909,1210.7298902392909,3892595,1231.4388031231952,1228.1916600831933,1210.4018923158249,1226.7061635782488,1228.8046185720232,1,0,0,0,0,0,INFY
2015-12-02,1211.9954400746817,1212.9892891218572,1211.5251972116023,1210.5048944265948,1210.5048944265948,1301063,1229.32685997014,1228.0219456755983,1210.4023214912863,1224.757233153863,1228.6518935356955,1,0,0,0,0,0,INFY
2015-12-03,1214.641407346639,1218.8014883513686,1212.1873785891023,1214.5433609758002,1214.5433609758002,4403807,1227.7184443482872,1227.9162639867784,1210.4195042277368,1221.9267059019883,1228.5929586041088,1,1,0,1,0,0,INFY
