Date,Open,High,Low,Close,Adj Close,Volume,ma_4w,ma_16w,ma_52w,roll_mean_10,roll_mean_75,vol_shock,vol_shock_dir,price_shock,price_shock_dir,black_swan,price_no_vol,symbol
2015-12-15,1215.8566533975998,1218.988545163936,1213.9476821702383,1214.0575043427789,1214.0575043427789,1022070,1218.482427229244,1227.3364365034097,1210.3961412541546,1210.2586908802396,1228.7431258281706,1,0,0,0,0,0,INFY
2015-12-16,1212.213759447529,1213.1234249357972,1211.112168646271,1212.847101166302,1212.847101166302,4834558,1217.6250723540365,1227.4101587053613,1210.4059450938034,1210.4929115542102,1228.7160329858807,1,1,0,0,0,0,INFY
2015-12-17,1211.1411515996745,1212.2900167304665,1208.8960149928084,1211.13425660419,1211.13425660419,4236068,1216.0393535095186,1227.4724907052462,1210.408846733287,1210.1520011170492,1228.7409960329169,1,0,0,0,0,0,INFY
2015-12-18,1209.0467530647934,1211.65352318264,1208.0314546560687,1209.6250240199104,1209.6250240199104,4600131,1214.3787791425837,1227.557871558783,1210.405736325694,1210.2223602431882,1228.6957264934654,0,1,0,0,0,0,INFY
2015-12-21,1216.5922735139466,1218.211341144768,1212.5718257298124,1217.7355395843128,1217.7355395843128,1155575,1213.7266490052377,1227.6863462749714,1210.434707880076,1211.9948445253096,1228.7528453602313,1,0,0,1,0,0,INFY
2015-12-22,1225.7381091950665,1228.5594257702385,1224.4606336629397,1228.189363085179,1228.189363085179,4494503,1213.931277802565,1227.9408215196586,1210.5046080974191,1214.1181223889687,1228.9920878225325,1,1,0,1,0,0,INFY
2015-12-23,1236.35784975737,1238.4266837065477,1236.1280676040135,1234.779394184884,1234.779394184884,2420901,1214.3113540455047,1228.189575642744,1210.5998033369776,1216.4289061152037,1229.2734223508412,1,0,0,1,0,0,INFY
2015-12-24,1227.0939798656475,1228.7109983790392,1224.948918743628,1229.4018232032367,1229.4018232032367,2069126,1214.6976967122814,1228.4413230818286,1210.6732487270804,1218.5683552763355,1229.5348631913073,1,0,0,0,0,0,INFY
2015-12-25,1231.3836900972572,1232.412520791138,1229.6844729593297,1230.6976077747177,1230.6976077747177,2265054,1215.237054675417,1228.662290185528,1210.75116452104,1220.3934766357966,1229.7696969139038,0,1,0,1,0,0,INFY
2015-12-28,1231.3783644037755,1232.8477984495566,1229.1002515318892,1230.928703708183,1230.928703708183,1289146,1215.93278061863,1228.8807536746694,1210.8293720372692,1221.9396317673695,1229.9683792504081,1,0,0,1,0,0,INFY
2015-12-29,1225.3394093199067,1227.6261290937157,1222.487433396489,1226.1720407989235,1226.1720407989235,2715742,1216.7048881466117,1229.0798269544985,1210.888610140596,1223.151085412984,1230.1384725580456,1,1,0,0,0,0,INFY
2015-12-30,1221.677697887753,1222.61729129262,1219.884958760249,1223.887646909971,1223.887646909971,4244445,1217.3740257707805,1229.2074312338516,1210.9386064358628,1224.2551399873507,1230.2947144012705,1,1,0,0,0,0,INFY
2015-12-31,1226.4755605949763,1229.6154677800348,1226.121941730938,1226.152063085745,1226.152063085745,4438587,1217.9544608762776,1229.41191002032,1211.017597540763,1225.7569206355063,1230.3796589250242,0,1,0,1,0,0,INFY
2016-01-01,1219.7190025636228,1223.784900525291,1219.239997977086,1221.138271187565,1221.138271187565,1981171,1218.56530279773,1229.5125749279146,1211.0870372773657,1226.908245352272,1230.3168410167505,1,0,0,0,0,0,INFY
2016-01-04,1226.5900139231896,1229.6797117248168,1223.1126993735008,1225.9682907205813,1225.9682907205813,1736647,1219.8631824956042,1229.6368344560426,1211.187166074976,1227.7315204658985,1230.292183106996,1,0,0,1,0,0,INFY
2016-01-05,1228.2597372316416,1228.7421162910068,1227.61817833395,1229.7865431404423,1229.7865431404423,3392454,1221.004680430197,1229.8414782112216,1211.297958016034,1227.891238471425,1230.4244163779056,1,1,0,1,0,0,INFY
2016-01-06,1227.5800445886516,1228.8354901029163,1226.5504592744462,1226.9323714617556,1226.9323714617556,2751504,1221.767721157158,1230.0260139961424,1211.4216632294167,1227.106536199112,1230.4930570989056,1,0,0,0,0,0,INFY
2016-01-07,1230.2746811558015,1231.5248879346598,1227.8881765305416,1228.8223243212267,1228.8223243212267,4773893,1222.8084707936232,1230.1390277526048,1211.5576385474787,1227.048586310911,1230.4315739813605,1,1,0,1,0,0,INFY
2016-01-08,1234.798759034192,1236.5717326668976,1233.0629786946042,1235.5265751155043,1235.5265751155043,1424330,1223.9624798403931,1230.2599897626974,1211.7547336601203,1227.53148304499,1230.475168207161,1,0,0,1,0,0,INFY
2016-01-11,1238.574283666382,1240.9585125761846,1236.9449684309668,1240.0535275657844,1240.0535275657844,3843496,1225.1917985990597,1230.4129384328676,1211.9727195753994,1228.44396543075,1230.4484260846655,1,1,0,1,0,0,INFY
2016-01-12,1235.663600482245,1238.6657429917582,1234.4396341276197,1235.7954088335914,1235.7954088335914,2746069,1226.2786938236004,1230.6120179455097,1212.1902263131963,1229.4063022342166,1230.33102700471,1,0,0,0,0,0,INFY
2016-01-13,1238.3411783848676,1241.186488879797,1236.891880982355,1238.947743837668,1238.947743837668,1754688,1227.5837259571686,1230.8265607761462,1212.3987051065603,1230.9123119269864,1230.2962211959396,1,0,0,1,0,0,INFY
2016-01-14,1239.7040178804257,1242.2656005336569,1237.5909416424847,1240.3256792558018,1240.3256792558018,2177731,1229.0432970897493,1230.9127122901298,1212.61570626096,1232.3296735439922,1230.4023877977054,1,1,0,1,0,0,INFY
2016-01-15,1233.323989901137,1233.6936966020207,1232.984483191358,1234.5647936659657,1234.5647936659657,2488723,1230.290285572052,1230.9415596086988,1212.8197443385234,1233.6723257918322,1230.4443535188655,1,1,0,0,0,0,INFY
2016-01-18,1243.7806579224136,1245.3625090978817,1243.420380179029,1244.493650535398,1244.493650535398,4612678,1231.6281911196063,1230.971990405979,1213.0450589913921,1235.524861773314,1230.5692801010262,1,1,0,1,0,0,INFY
2016-01-19,1241.0318388630835,1243.0237540092658,1240.5947411184625,1242.3875226110702,1242.3875226110702,4290489,1232.3380990959008,1230.9443301907395,1213.2874939093697,1236.7849597203767,1230.7446240568543,0,0,0,0,0,0,INFY
2016-01-20,1251.7412216648436,1255.697331292832,1250.6300483326631,1253.819832158693,1253.819832158693,2007922,1233.2901209945912,1231.09760084903,1213.5777760716092,1239.4737057900702,1231.1253621028418,1,0,0,1,0,0,INFY
2016-01-21,1251.0154896173412,1251.5490413159737,1247.697446614187,1251.8201504727356,1251.8201504727356,2621066,1234.4110373580663,1231.340812928397,1213.8588787396654,1241.7734884052213,1231.4699514621325,1,1,0,0,0,0,INFY
2016-01-22,1246.8878268527574,1247.0858631177182,1245.7092985454235,1247.5097172489448,1247.5097172489448,2821839,1235.2516428317774,1231.541967336772,1214.123696580624,1242.971802618565,1231.7083528484773,0,1,0,0,0,0,INFY
2016-01-25,1243.649080544,1245.3358267103574,1243.1022023385524,1244.5340775199445,1244.5340775199445,2239645,1235.9319115223657,1231.6595913448543,1214.3632155249963,1243.4198576139813,1231.7395621979456,1,0,0,0,0,0,INFY
2016-01-26,1245.3488006983132,1246.3606597684868,1244.236962073972,1244.351156388812,1244.351156388812,2785078,1236.84086730186,1231.8485217256653,1214.620720795028,1244.2754323695033,1231.7339528522875,1,1,0,0,0,0,INFY
2016-01-27,1247.7337712018714,1248.8339272423414,1247.011380922729,1245.8057740303384,1245.8057740303384,4971839,1237.9367736578783,1232.1052879171739,1214.9208172865128,1244.9612353887703,1231.7803556048868,1,1,0,1,0,0,INFY
2016-01-28,1242.3058319038792,1243.6576159236072,1237.5203972695172,1242.3152579429643,1242.3152579429643,4234449,1238.7449334007395,1232.3095292848868,1215.2203054713855,1245.1601932574865,1231.6514699290813,1,0,0,0,0,0,INFY
2016-01-29,1247.1452819752226,1251.1443359535206,1247.1226907025798,1244.7101348842448,1244.7101348842448,3217648,1239.9235265855734,1232.4980358050263,1215.5389847944223,1246.1747273793146,1231.5583978366642,1,0,0,1,0,0,INFY
2016-02-01,1239.54526780701,1243.3733041584048,1236.6261215360748,1238.5856507500912,1238.5856507500912,3328568,1240.5543945870488,1232.4529392355296,1215.837807969003,1245.5839274007838,1231.401498010638,0,1,0,0,0,0,INFY
2016-02-02,1242.8798053868338,1243.3620693007367,1242.8679739988738,1243.0454111586748,1243.0454111586748,2734959,1241.2173379879603,1232.4313586585984,1216.094800661455,1245.6497162555445,1231.4432762631232,1,0,0,1,0,0,INFY
2016-02-03,1244.3932141081032,1245.3974244243846,1241.103173083028,1243.843047604224,1243.843047604224,1891459,1242.062871795084,1232.450327158834,1216.3334667348033,1244.6520378000973,1231.508006112749,1,0,0,1,0,0,INFY
2016-02-04,1250.0914415035295,1251.060102988208,1249.1867545253776,1250.872624331066,1250.872624331066,4427932,1243.165386795576,1232.4364639176176,1216.601347772185,1244.5572851859304,1231.7819033733,1,1,0,1,0,0,INFY
2016-02-05,1243.8100393089328,1244.107915331274,1241.6330661594411,1244.492831927951,1244.492831927951,2555205,1243.6136996361981,1232.3464925440226,1216.8477772704607,1244.2555966538312,1231.9480167811307,1,0,0,0,0,0,INFY
2016-02-08,1248.2606248846052,1250.5721930565958,1246.9216773182789,1248.4959099644493,1248.4959099644493,3830721,1244.0358187561314,1232.323277197303,1217.1278697322557,1244.6517798982818,1232.0799728010786,1,1,0,1,0,0,INFY
2016-02-09,1241.334540251289,1245.1989451485383,1238.9927519243065,1241.3240348672175,1241.3240348672175,3713770,1244.3122500578127,1232.3409271053642,1217.4015014806137,1244.349067746122,1232.0549588754154,0,0,0,0,0,0,INFY
2016-02-10,1234.7047356966807,1235.9707145253535,1232.906744176952,1235.6999218522812,1235.6999218522812,3845594,1244.1498589585433,1232.2998222674892,1217.673549029974,1243.3384825283165,1231.9630046969335,0,1,0,0,0,0,INFY
2016-02-11,1234.7164252568073,1237.8813814990738,1234.5278360686043,1235.033601762222,1235.033601762222,4676609,1243.8852550838644,1232.3586131671452,1217.9425721423574,1242.610316910242,1231.8324160119605,1,1,0,0,0,0,INFY
2016-02-12,1230.4917662659698,1231.973314942466,1227.297036833355,1230.096409567844,1230.096409567844,4518576,1243.6618358789583,1232.3343892074854,1218.1833000172358,1241.1489443786022,1231.4708940064588,0,0,0,0,0,0,INFY
2016-02-15,1235.0688661041895,1236.2390525332414,1232.4506325238187,1234.8822893968957,1234.8822893968957,1118590,1243.1812678220333,1232.2879277190918,1218.435493068604,1240.7786082432826,1231.1495856368995,1,0,0,1,0,0,INFY
2016-02-16,1238.5851169564737,1240.5228153638996,1237.0153401199657,1237.6523110147084,1237.6523110147084,3471570,1242.9445072422152,1232.2185806156263,1218.6685528871744,1240.239298228886,1230.8872850998468,1,1,0,1,0,0,INFY
2016-02-17,1232.2024466115793,1233.793779944638,1232.1978179764362,1232.5375890951234,1232.5375890951234,1766022,1241.8803950890367,1232.0928444138349,1218.877750081223,1239.1087523779759,1230.617869521279,1,0,0,0,0,0,INFY
2016-02-18,1226.9909635305369,1228.96553077795,1226.8540490904966,1226.2969791803976,1226.2969791803976,4979171,1240.6042365244198,1231.8612097394002,1219.0592039682222,1236.651187862909,1230.3456735981797,1,1,0,0,0,0,INFY
2016-02-19,1230.8707485745892,1233.599663904505,1229.725258281668,1229.7488083541052,1229.7488083541052,4818783,1239.7161910796779,1231.5179378440705,1219.2622742558929,1235.1767855055245,1230.2361083330495,0,0,0,1,0,0,INFY
2016-02-22,1231.815082143776,1232.2034104923464,1231.135171344783,1232.2884128543549,1232.2884128543549,1302700,1239.1039078463984,1231.1842877908268,1219.476299581648,1233.5560357945149,1230.2036185110321,1,0,0,1,0,0,INFY
2016-02-23,1230.6901876367497,1231.0756029971149,1227.4924764275888,1232.4693968766687,1232.4693968766687,2031528,1238.509819870791,1230.8735946106144,1219.6861685627855,1232.6705719954603,1230.2373515401214,1,1,0,1,0,0,INFY
2016-02-24,1216.8184155649058,1217.8060188118068,1216.1858721319911,1216.8926108947892,1216.8926108947892,1931169,1237.0641617140136,1230.4254552782031,1219.8606494648332,1230.789840899711,1230.055423310162,0,0,0,0,0,0,INFY
2016-02-25,1220.2989410885025,1223.2756380125093,1218.216062604025,1220.1405610923275,1220.1405610923275,3078938,1235.9554268714817,1230.0933163741965,1220.0522074949643,1229.3005368327215,1229.8898326201434,1,1,0,1,0,0,INFY
2016-02-26,1220.407194862176,1222.8543907786511,1219.061424869156,1220.766872068369,1220.766872068369,2815720,1234.758263730688,1229.8783247345652,1220.2012606417666,1228.3675830827738,1229.660537886078,0,0,0,1,0,0,INFY
2016-02-29,1216.913367794007,1218.892801546055,1216.7819582330435,1216.08645766191,1216.08645766191,4460387,1233.6333040762788,1229.6453410865183,1220.3729636537191,1226.4879999092755,1229.4620862485283,1,1,0,0,0,0,INFY
2016-03-01,1211.4435320087543,1213.198300676245,1211.196847532364,1210.95338923894,1210.95338923894,4109215,1232.0287029802923,1229.4080157058181,1220.5275759898745,1223.8181077316985,1229.2401737749876,0,0,0,0,0,0,INFY
2016-03-02,1214.633255511669,1217.1814178162788,1212.5228118350617,1213.4924728077615,1213.4924728077615,4117383,1230.511174240469,1229.1949562641432,1220.7128080350096,1221.9135961029624,1229.0201507634852,0,1,0,1,0,0,INFY
2016-03-03,1210.6370757771765,1214.3718153050384,1206.8960879155509,1211.3072011435172,1211.3072011435172,4573895,1228.5329030810915,1228.9292979928907,1220.8822925996417,1220.4146182992743,1228.5995983321382,1,1,0,0,0,0,INFY
2016-03-04,1209.963020316851,1213.9861791628994,1206.4946778852482,1209.5842876911845,1209.5842876911845,3514897,1226.7874758692533,1228.5745518749895,1221.0479565486519,1218.398166232982,1228.1562353499057,1,0,0,0,0,0,INFY
2016-03-07,1212.9254356182523,1214.7575603464254,1212.4024222838768,1213.236901222895,1213.236901222895,2741289,1225.0245254321758,1228.352884009299,1221.223054843962,1216.4930150698362,1227.9223521351278,1,0,0,1,0,0,INFY
2016-03-08,1212.1719787805985,1214.2083730511304,1211.834905118597,1213.8225384340988,1213.8225384340988,1845033,1223.6494506105196,1228.1807054302942,1221.4140589780866,1214.6283292255791,1227.785362152401,1,0,0,1,0,0,INFY
2016-03-09,1211.8073773888775,1213.0946444798217,1211.122692028967,1211.7880886194887,1211.7880886194887,1409731,1222.45385894888,1227.9531290546572,1221.5826639411464,1214.1178769980493,1227.5801650763128,1,0,0,0,0,0,INFY
2016-03-10,1207.0526395999625,1210.5230323121796,1206.7030577562546,1207.7691778951937,1207.7691778951937,3803201,1221.0906377555286,1227.5146358596653,1221.7001117449367,1212.880738678336,1227.3947545166793,1,1,0,0,0,0,INFY
2016-03-11,1210.9368333097434,1211.7548855375794,1210.8545664076316,1212.0477814222074,1212.0477814222074,3199985,1220.1882063482467,1227.1297767354602,1221.831553187959,1212.0088296137196,1227.289918955482,1,0,0,1,0,0,INFY
2016-03-14,1210.3686487146367,1211.876630389435,1209.2463733078805,1211.9851524986757,1211.9851524986757,4528072,1219.043349503336,1226.894864362553,1221.948946836039,1211.5986990973963,1227.2228651908788,1,1,0,0,0,0,INFY
2016-03-15,1208.149087455238,1210.5201020426657,1207.611149601995,1206.8329528179063,1206.8329528179063,2232493,1217.5023815934958,1226.6790664335442,1222.0249125686828,1211.186655455293,1227.1709060252601,1,0,0,0,0,0,INFY
2016-03-16,1211.0450979229074,1213.0375050791172,1209.5184511266225,1211.6102463445152,1211.6102463445152,2050655,1216.456014455965,1226.4844711462745,1222.1028903766805,1210.9984328089681,1227.1856440508327,0,0,0,1,0,0,INFY
2016-03-17,1206.9178486117482,1208.6861800199963,1206.857117731104,1209.1975354939068,1209.1975354939068,2271234,1215.6010422716408,1226.328503216602,1222.1811076647102,1210.7874662440072,1227.1143663777407,1,1,0,0,0,0,INFY
2016-03-18,1213.5671400619667,1214.097474961168,1211.3639149310388,1212.3731458205734,1212.3731458205734,4844533,1214.7322591449642,1226.234286932959,1222.2588996895877,1211.0663520569462,1227.160389218568,1,1,0,1,0,0,INFY
2016-03-21,1213.3680386965902,1214.7621498999715,1210.3151949630062,1212.7278268897817,1212.7278268897817,2815202,1213.7542298467356,1226.1807074585324,1222.3007325249023,1211.0154446236347,1227.3299509535905,1,0,0,1,0,0,INFY
2016-03-22,1202.0437047634082,1202.1333354243147,1199.287387505573,1201.528871714005,1201.528871714005,1027948,1212.2072035886024,1226.0656947269663,1222.2965561389713,1209.7860779516254,1227.2575814504626,1,0,0,0,0,0,INFY
2016-03-23,1206.59004287864,1207.8823004760472,1206.5023659719086,1204.455844953936,1204.455844953936,1224386,1211.5853652915598,1225.990081608558,1222.2978162897016,1209.0528535850701,1227.161371957548,1,1,0,1,0,0,INFY
2016-03-24,1208.4524761187936,1209.851987235429,1207.4261162936189,1208.1092464556111,1208.1092464556111,1565118,1210.9837995597238,1225.9096551770558,1222.307109267377,1209.0868604411119,1227.1627308223972,1,1,0,1,0,0,INFY
2016-03-25,1212.1812647213203,1213.9301216104263,1205.8342435148063,1211.8701091220214,1211.8701091220214,1821310,1210.5389614124065,1225.9465136315994,1222.316833956613,1209.0690932110933,1227.1550470216227,1,1,0,1,0,0,INFY
2016-03-28,1201.0346779495053,1201.4889577379458,1199.992358767279,1201.258316018153,1201.258316018153,4020673,1209.7975543302186,1225.9621088722874,1222.2935790791053,1207.996409563041,1226.9655958699655,1,1,0,0,0,0,INFY
2016-03-29,1202.1199163145643,1202.1430795503625,1201.1930184359342,1202.4169051065262,1202.4169051065262,4737135,1209.370730123598,1225.9053628805118,1222.2784368491687,1207.554804791903,1226.8103878801487,1,1,0,1,0,0,INFY
2016-03-30,1207.352794226921,1208.115948428752,1202.9194476260714,1206.2141394764094,1206.2141394764094,4832705,1209.0068134570304,1225.8371451624353,1222.283365114462,1207.0151941050924,1226.7219483909503,0,1,0,1,0,0,INFY
2016-03-31,1205.5837261103366,1206.870613167559,1205.041839043545,1206.8961085056296,1206.8961085056296,2053171,1208.786258825136,1225.8232548738565,1222.2892950869852,1206.7850514062648,1226.6654397496359,1,0,0,1,0,0,INFY
2016-04-01,1208.3220430235194,1209.6567103215305,1207.3265625075817,1208.7111753254749,1208.7111753254749,4782619,1208.7426032068504,1225.7765646381738,1222.3108248655565,1206.4188543567548,1226.653255100377,1,1,0,1,0,0,INFY
2016-04-04,1208.990887362461,1211.6128608980882,1208.6544333455852,1209.0627079985366,1209.0627079985366,3091724,1208.5338935456325,1225.6965090832498,1222.3334910228332,1206.0523424676303,1226.5376173459,1,0,0,1,0,0,INFY
2016-04-05,1202.6713333851578,1205.600176686319,1201.3823392442416,1202.7802805396936,1202.7802805396936,4683179,1207.9817806509122,1225.5555437857113,1222.3356838456814,1206.1774833501993,1226.1988295786266,1,1,0,0,0,0,INFY
2016-04-06,1204.5820417562963,1205.388917098329,1203.0120013368544,1203.6380570634387,1203.6380570634387,2388685,1207.57427907311,1225.4404307344253,1222.3126527564111,1206.0957045611494,1225.7836117503407,1,0,0,1,0,0,INFY
2016-04-07,1192.0407535569277,1192.5781279565692,1191.8120745648378,1192.9303808308732,1192.9303808308732,1373488,1206.8323392198938,1225.212882287259,1222.2488180718624,1204.5778179986758,1225.2973258520426,1,0,0,0,0,0,INFY
2016-04-08,1193.6388254481408,1195.2614444821716,1193.422082277582,1193.1708992013191,1193.1708992013191,4259188,1205.8884951088494,1225.0072057270265,1222.178016434636,1202.7078970066054,1224.7969697377305,1,1,0,1,0,0,INFY
2016-04-11,1191.3222556330763,1192.0720468384134,1189.1079164225368,1190.7836136638166,1190.7836136638166,3597932,1204.8284181671065,1224.6703066530204,1222.0890790452327,1201.6604267711718,1224.2617018704723,1,0,0,0,0,0,INFY
2016-04-12,1187.5069550733947,1191.4322781677608,1186.647075681419,1187.6439401916984,1187.6439401916984,3899283,1203.868967535796,1224.1634888668518,1221.9903920352729,1200.1831302796888,1223.7479938623762,0,1,0,0,0,0,INFY
2016-04-13,1189.0092455025824,1191.784053024943,1188.0432575433176,1189.6799714408978,1189.6799714408978,1962566,1202.7724537906151,1223.5997460825522,1221.879618838602,1198.5297134761379,1223.2918915227883,1,0,0,1,0,0,INFY
2016-04-14,1192.766670734545,1193.3664133419095,1191.2312561059014,1191.6442644215244,1191.6442644215244,2056897,1201.894790236996,1223.1277765977807,1221.792371535049,1197.0045290677274,1222.831787540599,0,1,0,1,0,0,INFY
2016-04-15,1187.1702303722348,1188.9120641920763,1186.5326281763284,1187.0194201094157,1187.0194201094157,4385088,1200.6271039514381,1222.5817992519644,1221.6689185919463,1194.8353535461215,1222.3768695262236,1,1,0,0,0,0,INFY
2016-04-18,1195.663568945866,1196.6440132643886,1194.7417080471678,1193.9928713002969,1193.9928713002969,4115870,1199.690356171964,1222.1201013468658,1221.559462243794,1193.3283698762975,1221.9505306006197,0,0,0,1,0,0,INFY
2016-04-19,1196.781762234809,1197.1008063880704,1194.1173758848977,1198.6209244125864,1198.6209244125864,3494113,1199.544958806893,1221.7757123920367,1221.4770746048664,1192.9124342635869,1221.5349890175817,1,0,0,1,0,0,INFY
2016-04-20,1195.8794413891865,1197.91666975476,1195.0500214276833,1196.6226572594112,1196.6226572594112,2735556,1199.1532994221666,1221.4349000214047,1221.3782047154803,1192.2108942831842,1221.1308594948837,1,0,0,0,0,0,INFY
2016-04-21,1191.6479190517584,1192.3614118339074,1191.3339850575774,1190.4592146877765,1190.4592146877765,3528215,1198.2707978337749,1220.98873941643,1221.2639231669193,1191.9637776688742,1220.6193513664375,1,1,0,0,0,0,INFY
2016-04-22,1188.6667145500348,1189.570099815297,1186.260725942495,1188.5920743366464,1188.5920743366464,3160317,1197.1068960945063,1220.5819119557934,1221.1399930940404,1191.5058951824071,1219.9935580227195,1,0,0,0,0,0,INFY
2016-04-25,1191.192374654696,1192.348889647745,1189.3937889118956,1192.1071540130474,1192.1071540130474,4238067,1196.6493379942508,1220.1586477469493,1220.9925706824595,1191.6382492173302,1219.3542730420165,1,1,0,1,0,0,INFY
2016-04-26,1189.2548715781818,1192.1666931337045,1187.564311061613,1190.1140403134664,1190.1140403134664,3359564,1196.034194754598,1219.662741461612,1220.825240428317,1191.885259229507,1218.7451881284148,1,0,0,0,0,0,INFY
2016-04-27,1186.6397114771778,1186.901481947715,1184.487827994996,1188.3134123030163,1188.3134123030163,3157756,1195.1391583959285,1219.1800044721278,1220.656800519382,1191.7486033157188,1218.0700637079526,0,0,0,0,0,0,INFY
2016-04-28,1186.8583890339485,1187.3261203041543,1186.1239534319136,1186.2863044847345,1186.2863044847345,1947449,1194.1086681948836,1218.6483042241716,1220.4844146297962,1191.2128073220397,1217.3495387110052,1,0,0,0,0,0,INFY
2016-04-29,1186.039182374231,1187.4388811217675,1185.1554328116024,1186.081968196307,1186.081968196307,3974976,1192.9772078384253,1218.0302466376818,1220.308958130825,1191.119062130729,1216.7031010380763,1,1,0,0,0,0,INFY
2016-05-02,1181.7425406948478,1183.6825605598133,1180.9756690273384,1183.4732978178645,1183.4732978178645,2236339,1191.6977373293917,1217.3229937658327,1220.1359718856365,1190.0671047824858,1215.8894963351759,1,0,0,0,0,0,INFY
2016-05-03,1180.8024413513135,1182.3648695948666,1180.1701592459913,1181.3209165277196,1181.3209165277196,4462107,1190.6247691287929,1216.6420626120093,1219.9732251120827,1188.3371039939989,1215.0752749207313,1,1,0,0,0,0,INFY
2016-05-04,1186.4752564303706,1187.0681307723155,1185.0992179727411,1185.8976720714109,1185.8976720714109,1014070,1189.7377498791914,1215.978936714931,1219.823521104559,1187.264605475199,1214.1696461195675,1,0,0,1,0,0,INFY
2016-05-05,1180.5984392267978,1182.7456914818074,1178.6773228586585,1180.1599196792206,1180.1599196792206,4035430,1189.099226821609,1215.226864720224,1219.6703364698765,1186.2346759743432,1213.214176375654,1,1,0,0,0,0,INFY
2016-05-06,1190.6244394737462,1196.015539458675,1189.363667453139,1190.7701090706037,1190.7701090706037,1809812,1188.979187315073,1214.6794311627818,1219.5636499308869,1186.452479447739,1212.4576482666093,1,0,0,1,0,0,INFY
2016-05-09,1188.918861586555,1190.2830311178636,1187.3513373289647,1189.7694571985196,1189.7694571985196,1364179,1188.9284794918083,1213.9953787460709,1219.481154574598,1186.2187097662863,1211.7274533289904,1,0,0,0,0,0,INFY
2016-05-10,1197.6114732155395,1200.6208830726157,1196.9658166356326,1197.5855772975224,1197.5855772975224,4610609,1189.4255613470993,1213.4353544296516,1219.3991871305827,1186.965863464692,1211.1039122744398,1,1,0,1,0,0,INFY
2016-05-11,1189.0821132656497,1190.2136312831408,1188.9185711746038,1190.0875898551474,1190.0875898551474,2313762,1189.445942267812,1212.6387014008574,1219.340137668829,1187.143281219905,1210.361003152104,1,0,0,0,0,0,INFY
2016-05-12,1186.0717578596136,1187.2296774459244,1183.149601120061,1184.4188147073817,1184.4188147073817,3144189,1189.0846697821048,1211.7961847037902,1219.2205075675163,1186.9565322421697,1209.5890505756297,1,1,0,0,0,0,INFY
2016-05-13,1173.296172669553,1173.6366543301665,1171.8948954882665,1173.784696605955,1173.784696605955,3447932,1188.4229336069318,1210.874621945753,1219.0596827157617,1185.7268050831344,1208.6433780652524,0,1,0,0,0,0,INFY
2016-05-16,1180.7694174855428,1181.4903529643673,1180.2661992780172,1181.180531526327,1181.180531526327,1979636,1187.7823166182332,1210.0827026208328,1218.8938886837695,1185.497528453981,1207.8779764756023,1,0,0,1,0,0,INFY
2016-05-17,1183.5801168902194,1184.8347635090445,1183.2852506721974,1184.200802371225,1184.200802371225,4814240,1187.0613105161651,1209.330823195613,1218.7239500928722,1185.7855170383314,1207.0933816917698,1,1,0,1,0,0,INFY
2016-05-18,1187.7906331602733,1189.0764100472652,1186.5164920500338,1185.934531603947,1185.934531603947,2807022,1186.526904233392,1208.582432665283,1218.553458948163,1185.789202991585,1206.321268145099,1,0,0,1,0,0,INFY
2016-05-19,1183.7524820106764,1184.2234621387718,1182.3992128517468,1183.5946614653326,1183.5946614653326,2139410,1186.1836765722696,1207.8484252093126,1218.3688016276258,1186.1326771701963,1205.4242286402227,1,0,0,0,0,0,INFY
2016-05-20,1180.1217408625166,1180.554291618848,1177.7715110570198,1179.2736214218282,1179.2736214218282,3595154,1185.717753926529,1207.0304687910325,1218.1441266342792,1184.9830284053185,1204.5546391668079,1,1,0,0,0,0,INFY
2016-05-23,1173.686924448528,1175.3965031418657,1173.2115744770244,1173.238538853684,1173.238538853684,4806816,1184.7743231685606,1206.2136298923274,1217.9026224668091,1183.329936570835,1203.5512075519975,1,1,0,0,0,0,INFY
2016-05-24,1178.7879284687883,1180.0687573053451,1177.6516833295248,1178.7666661555452,1178.7666661555452,1025850,1184.2069544606645,1205.4101455797881,1217.6878999379583,1181.4480454566371,1202.7171093025086,1,0,0,1,0,0,INFY
2016-05-25,1178.9148651598657,1181.3014706949073,1176.4070621874146,1178.565015215562,1178.565015215562,3484492,1183.7195346062917,1204.59417017493,1217.5004453903116,1180.295787992679,1201.9553105473524,1,1,0,0,0,0,INFY
2016-05-26,1174.7399301942917,1177.4790183887628,1174.6089776525291,1175.0102362981395,1175.0102362981395,2689112,1183.1557311969623,1203.6458903245182,1217.3132201167014,1179.3549301517546,1201.1549990078313,1,0,0,0,0,0,INFY
2016-05-27,1176.9933311191796,1180.9615090874097,1175.8506038216196,1176.0432353967503,1176.0432353967503,1868667,1182.6537945569842,1202.7902703678785,1217.118958724811,1179.5807840308341,1200.4342900188833,1,0,0,1,0,0,INFY
2016-05-30,1167.382538907682,1169.1270565625273,1163.2100754455655,1166.846160521836,1166.846160521836,2717454,1181.8224376921828,1201.7696484998455,1216.9128160017183,1178.147346930385,1199.5271416338826,1,1,0,0,0,0,INFY
2016-05-31,1163.058949561164,1164.101530917475,1159.8274474307825,1163.3870887461924,1163.3870887461924,4207178,1180.9257463031065,1200.795436673333,1216.7054518143357,1176.0659755678819,1198.5369386703023,1,1,0,0,0,0,INFY
